Gene,P_all,P_sub,P_vis,P_status,P_location,P_interaction
LINC01133,0.423167057298565,0.650854160754931,0.358720288099721,0.300228881444768,0.00370146037153171,0.519531309306397
PEA15,0.771119977564481,0.688312952899746,0.69934601137506,0.94576945178602,1.81743878353112e-10,0.581895590177976
SLAMF7,0.906278494265853,0.809227107951354,0.594771324174855,0.872257759602674,6.98017427470898e-08,0.600272048822005
LY9,0.200602565096652,0.316937510788591,0.40464592966275,0.220042694641867,0.10164251060311,0.830486999392789
NDUFS2,0.475553650454394,0.941100271417217,0.223986469145841,0.487818564286504,0.84652422773247,0.438771529425994
SDHC,0.502983289187082,0.911431822511569,0.220694819481372,0.509994498572444,0.981530083222078,0.422271015166669
HSPA6,0.350379538755838,0.454087624638476,0.579832778996264,0.343262207061399,1.07679054265395e-05,0.80243988376985
HSPA7,0.46484651055033,0.727501919323247,0.554372730001995,0.504114826982532,0.000145178070195868,0.917912989524303
DUSP12,0.316183802762268,0.319590084612937,0.694812361281614,0.346475369740811,0.0539316307367679,0.720473561447774
ATF6,0.620882026457969,0.322378939919012,0.516232453229258,0.298138990586115,9.81008678978317e-08,0.926469934077252
UHMK1,0.526286314647006,0.470105442820547,0.285742329594416,0.557965999279746,0.360551740998354,0.205487773997197
UAP1,0.651734905150523,0.562937840297057,0.990371056992611,0.650280968863163,0.865310291203882,0.626358185919008
DDR2,0.852204885418387,0.769764712006826,0.939167036206634,0.76998914044385,0.0532234838654831,0.827282186898658
HSD17B7,0.533783034935438,0.415337474706329,0.967360886043069,0.509656555942091,0.414821711006613,0.525966956211489
NUF2,0.73683168921216,0.65018479411056,0.571381824584382,0.843867841083259,0.000262552669041146,0.51110453203641
MGST3,0.847170958978953,0.872618248037558,0.834101568358996,0.953444233391229,2.86840818790855e-08,0.792810304633106
POGK,0.183982851429162,0.509196710769365,0.277709695695649,0.199572686999863,0.456823264148255,0.714012883743613
MPZL1,0.467504107444818,0.751943957516866,0.309508220714251,0.503970439118326,0.205747384332935,0.320259531404462
TIPRL,0.578750197630806,0.763609442511045,0.605560482539124,0.548055451902928,0.347652524438905,0.862581769997995
TBX19,0.858891454508021,0.722240527691932,0.932020747355945,0.828052085804735,0.420686952775528,0.735157542780894
XCL1,0.82951570334559,0.822413875100531,0.720465136163188,0.941134897764019,0.00159751966511948,0.684695458003271
ATP1B1,0.220801234257064,0.206607134879019,0.547224061658531,0.215778790472651,0.000447972758185315,0.77082156599388
C1orf112,0.116448317271054,0.135419236701563,0.335379091291379,0.117321365558978,0.726279689773065,0.91701785140164
GORAB,0.83197619485509,0.492006333037534,0.915239702374528,0.765459401452399,0.108194012118803,0.625205077512004
PRRX1,0.801366870198214,0.653710798352524,0.398365097341276,0.381562575858043,1.08224475290184e-10,0.933000429778836
FMO3,0.752950182118575,0.665205493442439,0.77864300377405,0.601291382058022,0.00169481636805314,0.8622760473014
FMO2,0.0536591371514577,0.294727955249372,0.128144003977417,0.0601501997948713,0.299073071703085,0.561244938329268
FMO1,0.375354353764298,0.563941523885093,0.528533475549459,0.405096507201924,0.00170954975226616,0.817304953966909
FMO4,0.754221771223045,0.778158292205189,0.967166707823026,0.814627208851906,0.0901745302730843,0.853199355104948
DNM3,0.850837296513925,0.644525577125248,0.98242597304572,0.774123913528997,0.0687785674192219,0.739947114624064
SUCO,0.772288081734263,0.70120967140998,0.732943408936127,0.621749234103229,0.00173857436594646,0.928259565230556
DARS2,0.600929185350215,0.983979230825609,0.32966208247934,0.485567311705845,0.0102330693826426,0.529663691313653
GAS5-AS1,0.294875489879551,0.349033549409608,0.361421540433994,0.181909188286899,0.0019588837089692,0.942192372843382
ZBTB37,0.941839117890331,0.567134888526259,0.810039917333348,0.792919858711703,0.00092361278947052,0.547154484442645
GPR52,0.662389268393612,0.525973046912141,0.933619365779393,0.608892633970975,0.165672838245864,0.535581251161221
TNN,0.521858529308383,0.551396277178742,0.566684216523904,0.398622741579903,0.00576054441666106,0.941806968755809
LINC01645,0.261204343105054,0.430824432506406,0.36175765800488,0.222567067971338,0.122189793928154,0.960338716340096
RASAL2,0.551043883876063,0.949432362479453,0.106706813202948,0.232276221994823,7.6927789378208e-08,0.294550207546701
RALGPS2,0.394827031107801,0.280100505159689,0.441177566410957,0.264793951549776,0.00204145205453302,0.764556093110838
FAM20B,0.132208166690306,0.00960024524516146,0.782549974523236,0.136974293976906,0.940008899479111,0.0417812493015077
SOAT1,0.391339354230875,0.275775478220199,0.663552658612152,0.429637666490138,0.0343676088258624,0.220057114409727
XPR1,0.409074556053872,0.494991265151912,0.226961514769883,0.180412994999541,4.57143744187201e-06,0.819412997930665
MR1,0.415941301088802,0.443828838394012,0.796203346634767,0.435898372318916,0.609789941147399,0.62247269744666
CACNA1E,0.782557429040957,0.209068756965498,0.609374469037939,0.710251975874042,0.0836473064355659,0.228953890592158
LAMC1,0.469589640041172,0.336332872611907,0.810632296759957,0.322832490318809,0.00135501152585872,0.408345644161566
RGL1,0.55563434797943,0.259267233274565,0.653335622812101,0.61925997465945,0.00163997215331138,0.247572637222976
C1orf21,0.713363704996438,0.867491789863545,0.527988503954958,0.551646460708146,0.00104139834696554,0.736070148944508
RNF2,0.616756596024577,0.903285123336735,0.397778209382293,0.676325094726195,0.0420357637919877,0.555474586196055
HMCN1,0.376036702823503,0.51030567674437,0.376812932254927,0.282916015577545,0.0134810902818298,0.941899335272545
PRG4,0.97110167034482,0.91899947184343,0.766564808035477,0.823078487458909,3.35261051740091e-06,0.762738684336784
OCLM,0.226027513257376,0.583949089156677,0.308575182439268,0.245054364428193,0.380676900486304,0.673253341313153
LINC01036,0.0209672087124316,0.172967661580784,0.0491786210352842,0.0232806704442882,0.880102076467602,0.859613679662828
RGS18,0.550395169299916,0.278724710865826,0.774258604799764,0.33976871154585,5.9732915873638e-05,0.571606225412202
RGS1,0.327173071002822,0.333839415525433,0.674131528434751,0.33876260166944,0.849312487367712,0.733873209272107
RGS13,0.665799379390235,0.704872373250179,0.719484354949837,0.594989470190235,0.0829345171286602,0.985454480774897
RGS2,0.953819565756355,0.670504073937916,0.755312100195487,0.851184492374106,5.64781089235146e-06,0.588273295941904
CFH,0.788175925928941,0.917891015531379,0.159944191511515,0.581460208140918,6.75427277776297e-05,0.480009962543979
C1orf53,0.887480056969702,0.979197775263407,0.85815003013117,0.873224031573066,0.691984811957015,0.906783032302187
NEK7,0.935582265329293,0.948845880201537,0.739806014359602,0.825178782902535,0.0105995155394931,0.77243361919485
NR5A2,0.440806393867735,0.191979930408797,0.944157534113713,0.314023264487635,0.0033527048474071,0.337027814514264
PKP1,0.496360750168686,0.840606970751705,0.508406255169946,0.51694859180367,0.623318164140426,0.727611244868181
SHISA4,0.654381528272612,0.597839700476081,0.864257853055464,0.647413822142878,0.753872332329959,0.844505473855025
TIMM17A,0.9552084327342,0.461971257506206,0.628500628874669,0.968086844495497,0.0557904412357505,0.405807820985737
RNPEP,0.0314221060258927,0.33575047601632,0.0384422037219633,0.0351491432735513,0.696702738439771,0.614057569471443
PPP1R12B,0.331885123994224,0.305613032749655,0.780550328048101,0.363759871709169,0.0459219361082654,0.597047926570151
TMEM183A,0.250697354390341,0.477487348039056,0.407634262105997,0.265657425993969,0.656134971774688,0.939616585183266
ADORA1,0.652511293961502,0.488887937340401,0.372800807078879,0.720799166950026,0.0203252241897268,0.264070817714237
BTG2,0.326141895984155,0.636623038026576,0.394738872023498,0.349902934121516,0.00307144222035947,0.873851516647252
PRELP,0.782633975384109,0.714189615093561,0.968910861345789,0.821917983339265,0.31543093959153,0.7708523001274
ATP2B4,0.750639801036338,0.40761017939456,0.404491241024649,0.914116622435214,1.24466355629186e-11,0.235814345487221
LINC00260,0.733476210337503,0.947352519260561,0.538202139233324,0.729231615639798,0.83457662881439,0.668316117161569
LAX1,0.254261703772061,0.0925026451460628,0.915673001894225,0.270251848523451,0.612220795772775,0.186199423841848
SNRPE,0.860874110079874,0.285353448013444,0.76918704003337,0.710997249842636,0.00137133402055606,0.38231659666986
NFASC,0.639062089366967,0.752235758549631,0.887233804250821,0.72481226459416,8.44515143031094e-05,0.824458644478309
LOC284581,0.280830462710741,0.223539298057251,0.799001969915653,0.306537112808645,0.0310472857497796,0.491426106524031
LOC103021295,0.116949122739471,0.251718529043937,0.290780299627306,0.123612375214309,0.912259419872963,0.849475483883677
SRGAP2,0.641819204836491,0.933953712953259,0.343222570111154,0.449550592407502,0.00020526834928757,0.549957229150007
IKBKE,0.207873342266441,0.220608461931036,0.784863223467376,0.227857712212488,0.089813406308983,0.326699539967117
RASSF5,0.562852440367949,0.87909599692556,0.557479804219136,0.617644727683805,0.0424664268341236,0.817433824806016
DYRK3,0.652794444769108,0.595677452303709,0.329293607092935,0.277155882460259,3.72035039085106e-09,0.791527869031213
IL19,0.735743384498787,0.429257947127251,0.66110775183274,0.728263527987056,0.771635934744665,0.359096880308818
IL20,0.424640728247094,0.871927507106057,0.385276399397463,0.443427144901804,0.649685285875106,0.614186202636132
C4BPB,0.145834878165812,0.207058730377042,0.11765647969826,0.0418714849211842,2.16904959815859e-10,0.948118436558753
C4BPA,0.322579395004781,0.676585561742338,0.265046507259827,0.255387102084032,0.0381188449897709,0.60004769609277
CD55,0.999077006920642,0.749229771250282,0.751305156507458,0.873310013750149,0.00296442753470952,0.662791717653754
CR1,0.726384211175823,0.815970663062142,0.487694834099107,0.863763366435905,8.42127541012622e-10,0.574912893985267
CR1L,0.672184710771803,0.804472712576393,0.295915215252156,0.76770960659469,2.08007581577599e-10,0.47397971768907
LOC148696,0.243858207813129,0.274264663291292,0.619374518281453,0.255077294789013,0.821051817897813,0.641922429299705
CAMK1G,0.871068841519268,0.612114048894798,0.66762952623895,0.901224191144826,0.461343075998576,0.498642337334113
G0S2,0.600654399107663,0.533034980349147,0.583598216055663,0.396468687370383,0.000101063127353862,0.876876268882083
HSD11B1,0.719346907125516,0.769770658363442,0.35196073767763,0.665347069886707,0.170570312451989,0.401866757585918
TRAF3IP3,0.914180469469137,0.822469691105419,0.816587546676829,0.741764027214995,0.000241867734910701,0.99393670315369
UTP25,0.257154408720754,0.923552438278761,0.128521287682845,0.279728730833605,0.276187990136608,0.245400999086068
HHAT,0.240475122068894,0.103273672060201,0.931260612168741,0.261991139422277,0.0365791403240373,0.29480010924234
TRAF5,0.0556677443178656,0.13105365381558,0.207265643154573,0.0505227203281071,0.325591388203036,0.998314285054755
LINC00467,0.877583895243931,0.990381670666245,0.763941988924272,0.840521022958606,0.344506849193646,0.836370286244763
DTL,0.561958087443998,0.530454112814914,0.393708950952672,0.294414547191579,2.2174982499891e-06,0.996150486255748
SNORA16B,0.9594978801023,0.526884613273003,0.5099996706622,0.957397252632025,0.946208374635076,0.358547712731359
NENF,0.891439792725278,0.758348150828929,0.74700386498115,0.975744168136601,0.000521464439919402,0.654301512987917
ATF3,0.40752680687263,0.591570760802935,0.466681270064115,0.363449461971337,0.158802998863216,0.947813675265456
TATDN3,0.956593866497688,0.716666042799779,0.487511648029763,0.814589181055726,0.00131818603444778,0.458545991287125
FLVCR1,0.309167942093422,0.514245842365862,0.406663946718969,0.281735760214653,0.252750701747659,0.831988012018192
VASH2,0.520654367825629,0.0311904964172581,0.447797621233488,0.474351199570932,0.182199230884878,0.0480172490944952
PROX1,0.199502847822728,0.789257735631844,0.125473206134729,0.188453256342072,0.000290956808084182,0.379100934274884
SMYD2,0.338014992663608,0.601068721148273,0.480577421875539,0.370518770240149,0.0542293709729385,0.83830515302387
CENPF,0.588097051311955,0.873997155633686,0.131587277218958,0.657740003823674,0.00172021272492764,0.475351444938464
KCTD3,0.935267236298313,0.789038469556344,0.815915126592009,0.994657209630941,0.135859195632394,0.724322479075935
RRP15,0.448525609112201,0.148006463623317,0.929096678319646,0.374610925386441,0.0478699794222396,0.284692061669403
IARS2,0.834042228719461,0.609376603238395,0.762961483491531,0.95311431519933,0.000767289879030466,0.581058829691615
MARK1,0.117867079677353,0.349363739963457,0.131087299509356,0.0919521622444626,0.086124308986155,0.951988360458154
MARC1,0.790645474649681,0.32306281351683,0.833154427485379,0.66757769657261,0.00729718885540927,0.430508642003099
FAM177B,0.191157481049817,0.640450166671459,0.0791066569263275,0.101899215102505,0.00150056366452382,0.354478671090983
DISP1,0.967946725439474,0.720815915152467,0.761656787798534,0.959709188152378,0.072581311361336,0.650868733269465
CAPN2,0.839171730216014,0.269777376308984,0.986493133363761,0.532613758524403,8.8205939219316e-08,0.497063414204515
CNIH4,0.663877528838061,0.871871292981596,0.284258910066602,0.501726137962743,0.00103720327287676,0.38922661938363
EPHX1,0.8171710613625,0.639653103210355,0.547476101343305,0.838849271250972,0.614663390133043,0.448511772682997
PSEN2,0.932961288211707,0.570498943856975,0.261109663041082,0.956622227635017,0.0055400791401842,0.29292901790467
HIST3H2BB,0.226870688546753,0.44129979985973,0.359739415617414,0.227736425685669,0.00092262888076154,0.748643283558415
RNF187,0.781550776050316,0.306856747784741,0.235687258559343,0.904509290278203,0.000105440722092457,0.121963667098849
COG2,0.901138284700403,0.606905336181848,0.711313640121816,0.980951659543248,0.0400664998882812,0.53941056431405
ARV1,0.751520047611835,0.851998450717056,0.937091960504621,0.84980765692814,0.00178327222721714,0.935679823360273
DISC1-IT1,0.538558354898549,0.537454841074075,0.924398581006889,0.597302142799047,0.0074226769553776,0.674753241693567
NTPCR,0.151069245812716,0.0834737777669535,0.554972656734086,0.155112805274059,0.89107677582568,0.642579246444699
COA6,0.848204450165081,0.496756937097416,0.670907359055761,0.89131299652537,0.275031571419457,0.43404798965361
GGPS1,0.297912009689255,0.352176481396947,0.570776965211319,0.308276026758767,0.884340834713831,0.901657931294117
TBCE,0.347583273720435,0.473972835969232,0.458944293588116,0.301609671416269,0.122286436843925,0.826240294759804
GPR137B,0.815961274767579,0.773999710491764,0.909886903355018,0.896680160876336,0.025471656386423,0.768922393511602
LGALS8,0.672013140992618,0.970834514864062,0.591506282292903,0.70304588290286,0.430164602431778,0.683471744198456
MTR,0.159399885211692,0.337774526333068,0.289385425475322,0.15691643629126,0.614038160639357,0.685787341334352
KMO,0.27133985711801,0.246834335961982,0.706791807915334,0.272766267253894,0.000350295404477576,0.547686418701276
EXO1,0.544111749145028,0.371789495485719,0.932241063582465,0.418928406396703,0.00559502302812259,0.452770043226675
MIR4677,0.834063242004375,0.824345920871347,0.908482613804609,0.811197255966739,0.531829220853599,0.939686452538115
CATSPERE,0.888249996747486,0.789281370853884,0.72731381595372,0.950822459979839,0.108545826607144,0.662473061927361
DESI2,0.437243495468606,0.983937486601389,0.301663733354324,0.38799324084943,0.137292926397893,0.400762438710428
EFCAB2,0.201874549593234,0.575996959442101,0.0821574069224289,0.106727442346339,0.00119887952302979,0.485709895336465
KIF26B,0.133134736657715,0.237177944683736,0.193864268782738,0.0729606206832239,0.00414976432858229,0.952006484324076
CNST,0.390873314585002,0.203974422765647,0.891942370501997,0.362385553731364,0.290644401317888,0.460513523888157
SCCPDH,0.532360184496726,0.0822030507877959,0.281796099976717,0.591320947599499,0.00310872765453196,0.0399258495794793
